,wsid,wsnm,elvt,lat,lon,inme,city,prov,mdct,date,yr,mo,da,hr,prcp,stp,smax,smin,gbrd,temp,dewp,tmax,dmax,tmin,dmin,hmdy,hmax,hmin,wdsp,wdct,gust
765,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-07 21:00:00,2007-12-07,2007,12,7,21,,980.8,980.9,980.5,58.515,27.6,22.0,33.2,22.5,27.6,19.4,71.0,71.0,45.0,1.0,130.0,1.6
766,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-07 22:00:00,2007-12-07,2007,12,7,22,,981.4,981.4,980.8,0.0,26.1,22.0,27.6,22.3,26.1,20.2,78.0,80.0,66.0,0.6,91.0,1.6
767,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-07 23:00:00,2007-12-07,2007,12,7,23,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-08 00:00:00,2007-12-08,2007,12,8,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-08 01:00:00,2007-12-08,2007,12,8,1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-08 02:00:00,2007-12-08,2007,12,8,2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-08 03:00:00,2007-12-08,2007,12,8,3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-08 04:00:00,2007-12-08,2007,12,8,4,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-08 05:00:00,2007-12-08,2007,12,8,5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-08 06:00:00,2007-12-08,2007,12,8,6,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-08 07:00:00,2007-12-08,2007,12,8,7,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-08 08:00:00,2007-12-08,2007,12,8,8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-08 09:00:00,2007-12-08,2007,12,8,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-08 10:00:00,2007-12-08,2007,12,8,10,,985.2,985.2,984.7,511.69599999999997,26.5,19.7,26.6,19.9,25.7,19.5,66.0,69.0,65.0,2.5,82.0,0.0
779,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-08 11:00:00,2007-12-08,2007,12,8,11,,985.3,985.3,985.2,929.221,27.2,19.6,27.5,19.9,26.5,19.2,63.0,66.0,62.0,1.8,53.0,5.1
780,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-08 12:00:00,2007-12-08,2007,12,8,12,,985.4,985.4,985.3,698.687,27.7,19.5,27.7,19.8,26.9,19.0,61.0,64.0,61.0,1.3,65.0,6.2
781,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-08 13:00:00,2007-12-08,2007,12,8,13,,985.0,985.4,985.0,1350.475,28.8,19.2,29.7,19.9,27.6,18.7,56.0,62.0,53.0,2.5,81.0,5.0
782,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-08 14:00:00,2007-12-08,2007,12,8,14,,984.1,985.0,984.1,2701.0959999999995,31.6,19.1,31.6,19.8,28.8,17.7,48.0,57.0,44.0,2.6,84.0,6.6
783,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-08 15:00:00,2007-12-08,2007,12,8,15,,982.8,984.1,982.7,3521.3590000000004,32.2,16.9,33.3,19.0,31.0,16.4,40.0,48.0,38.0,2.8,35.0,7.2
784,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-08 16:00:00,2007-12-08,2007,12,8,16,,982.3,982.9,982.3,3021.611,33.7,16.6,33.9,18.1,31.8,16.1,36.0,43.0,35.0,1.3,124.0,7.2
785,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-08 17:00:00,2007-12-08,2007,12,8,17,,981.4,982.3,981.4,2471.0460000000003,34.0,15.9,34.2,18.2,32.3,15.2,34.0,41.0,33.0,2.0,182.0,4.8
786,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-08 18:00:00,2007-12-08,2007,12,8,18,,980.4,981.4,980.4,1656.9820000000002,34.3,15.9,34.8,17.6,32.5,14.9,33.0,41.0,31.0,,31.0,5.0
787,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-08 19:00:00,2007-12-08,2007,12,8,19,,979.9,980.4,979.9,1332.683,34.4,14.8,34.9,15.8,33.7,13.8,31.0,34.0,29.0,,80.0,4.2
788,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-08 20:00:00,2007-12-08,2007,12,8,20,,980.0,980.1,979.8,579.592,31.7,22.5,34.8,22.5,31.7,14.1,58.0,58.0,30.0,,90.0,2.7
789,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-08 21:00:00,2007-12-08,2007,12,8,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-08 22:00:00,2007-12-08,2007,12,8,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-08 23:00:00,2007-12-08,2007,12,8,23,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-09 00:00:00,2007-12-09,2007,12,9,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-09 01:00:00,2007-12-09,2007,12,9,1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-09 02:00:00,2007-12-09,2007,12,9,2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-09 03:00:00,2007-12-09,2007,12,9,3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-09 04:00:00,2007-12-09,2007,12,9,4,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-09 05:00:00,2007-12-09,2007,12,9,5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-09 06:00:00,2007-12-09,2007,12,9,6,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-09 07:00:00,2007-12-09,2007,12,9,7,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-09 08:00:00,2007-12-09,2007,12,9,8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-09 09:00:00,2007-12-09,2007,12,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-09 10:00:00,2007-12-09,2007,12,9,10,,986.2,0.0,0.0,586.481,25.7,19.8,0.0,0.0,0.0,0.0,70.0,0.0,0.0,2.3,99.0,0.0
803,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-09 11:00:00,2007-12-09,2007,12,9,11,,986.5,986.5,986.2,1791.345,27.3,18.8,27.6,19.8,25.7,18.6,60.0,70.0,59.0,3.2,99.0,5.7
804,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-09 12:00:00,2007-12-09,2007,12,9,12,,986.5,986.7,986.5,2561.2110000000002,29.2,17.6,29.2,18.9,27.3,17.2,50.0,60.0,49.0,3.2,99.0,6.5
805,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-09 13:00:00,2007-12-09,2007,12,9,13,,985.9,986.5,985.8,3130.015,30.5,17.1,30.8,18.2,28.8,16.4,45.0,51.0,43.0,3.0,77.0,7.5
806,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-09 14:00:00,2007-12-09,2007,12,9,14,,985.1,985.9,985.1,3553.215,31.5,15.7,32.1,17.4,30.3,15.4,39.0,45.0,37.0,2.4,132.0,6.4
807,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-09 15:00:00,2007-12-09,2007,12,9,15,,984.4,985.1,984.3,3685.987,33.1,13.6,33.6,16.7,31.5,12.6,31.0,39.0,29.0,1.1,36.0,6.5
808,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-09 16:00:00,2007-12-09,2007,12,9,16,,983.3,984.4,983.3,3572.4640000000004,34.4,12.6,34.5,14.6,32.7,12.6,27.0,33.0,27.0,2.3,96.0,6.2
809,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-09 17:00:00,2007-12-09,2007,12,9,17,,982.3,983.3,982.3,3121.922,35.7,13.5,35.8,13.8,34.1,10.9,26.0,29.0,23.0,1.6,92.0,7.5
810,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-09 18:00:00,2007-12-09,2007,12,9,18,,981.6,982.4,981.6,2531.024,35.5,12.2,35.7,13.6,34.6,10.8,25.0,27.0,23.0,2.9,99.0,5.9
811,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-09 19:00:00,2007-12-09,2007,12,9,19,,981.1,981.6,981.1,1634.254,34.6,11.9,35.8,12.7,34.6,10.4,25.0,27.0,22.0,2.4,85.0,5.7
812,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-09 20:00:00,2007-12-09,2007,12,9,20,,981.0,981.1,980.9,778.5419999999999,33.7,14.0,34.9,14.0,33.6,11.4,31.0,31.0,24.0,0.9,97.0,5.1
813,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-09 21:00:00,2007-12-09,2007,12,9,21,,981.0,981.0,980.8,110.59100000000001,26.7,17.7,33.7,19.9,26.7,14.4,58.0,61.0,30.0,1.1,97.0,2.5
814,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-09 22:00:00,2007-12-09,2007,12,9,22,,981.5,981.5,981.0,0.0,24.5,19.0,26.7,19.4,24.5,17.3,72.0,73.0,57.0,,99.0,1.8
815,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-09 23:00:00,2007-12-09,2007,12,9,23,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
816,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-10 00:00:00,2007-12-10,2007,12,10,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
817,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-10 01:00:00,2007-12-10,2007,12,10,1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-10 02:00:00,2007-12-10,2007,12,10,2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-10 03:00:00,2007-12-10,2007,12,10,3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-10 04:00:00,2007-12-10,2007,12,10,4,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-10 05:00:00,2007-12-10,2007,12,10,5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-10 06:00:00,2007-12-10,2007,12,10,6,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-10 07:00:00,2007-12-10,2007,12,10,7,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-10 08:00:00,2007-12-10,2007,12,10,8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-10 09:00:00,2007-12-10,2007,12,10,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-10 10:00:00,2007-12-10,2007,12,10,10,,985.5,0.0,0.0,615.885,26.6,19.4,0.0,0.0,0.0,0.0,65.0,0.0,0.0,2.7,100.0,0.0
827,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-10 11:00:00,2007-12-10,2007,12,10,11,,985.8,985.8,985.5,1617.3110000000001,27.4,19.1,28.1,19.9,26.3,19.0,61.0,65.0,60.0,3.6,120.0,7.2
828,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-10 12:00:00,2007-12-10,2007,12,10,12,,985.7,985.8,985.7,2092.281,29.2,19.2,29.8,20.1,27.3,18.8,55.0,61.0,54.0,3.5,92.0,8.3
829,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-10 13:00:00,2007-12-10,2007,12,10,13,,985.7,985.7,985.6,2864.9570000000003,30.6,18.3,31.4,19.7,29.1,18.3,48.0,55.0,47.0,3.8,110.0,7.4
830,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-10 14:00:00,2007-12-10,2007,12,10,14,,985.1,985.7,985.1,2616.7929999999997,32.8,18.7,32.8,19.3,30.0,17.7,43.0,50.0,42.0,2.6,83.0,7.4
831,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-10 15:00:00,2007-12-10,2007,12,10,15,,984.4,985.1,984.4,2415.735,32.1,17.9,33.4,18.8,31.4,17.2,43.0,46.0,40.0,2.9,66.0,7.2
832,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-10 16:00:00,2007-12-10,2007,12,10,16,,983.4,984.4,983.4,2265.0389999999998,34.2,17.1,34.3,18.2,31.7,16.8,36.0,44.0,36.0,2.6,66.0,6.1
833,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-10 17:00:00,2007-12-10,2007,12,10,17,,982.4,983.4,982.4,2241.485,32.9,16.7,34.9,18.0,32.9,15.4,38.0,40.0,32.0,2.2,83.0,5.5
834,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-10 18:00:00,2007-12-10,2007,12,10,18,,981.7,982.4,981.7,1931.43,35.3,15.8,35.5,18.2,32.9,15.6,31.0,42.0,31.0,1.5,87.0,4.1
835,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-10 19:00:00,2007-12-10,2007,12,10,19,,981.3,981.7,981.3,1581.839,35.2,15.8,35.3,17.4,34.5,15.5,31.0,36.0,31.0,1.8,78.0,5.5
836,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-10 20:00:00,2007-12-10,2007,12,10,20,,981.2,981.4,981.2,934.7339999999999,33.9,14.7,35.5,16.8,33.8,14.7,32.0,36.0,29.0,2.3,123.0,5.7
837,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-10 21:00:00,2007-12-10,2007,12,10,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-10 22:00:00,2007-12-10,2007,12,10,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-10 23:00:00,2007-12-10,2007,12,10,23,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-11 00:00:00,2007-12-11,2007,12,11,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-11 01:00:00,2007-12-11,2007,12,11,1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-11 02:00:00,2007-12-11,2007,12,11,2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-11 03:00:00,2007-12-11,2007,12,11,3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-11 04:00:00,2007-12-11,2007,12,11,4,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-11 05:00:00,2007-12-11,2007,12,11,5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-11 06:00:00,2007-12-11,2007,12,11,6,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-11 07:00:00,2007-12-11,2007,12,11,7,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-11 08:00:00,2007-12-11,2007,12,11,8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-11 09:00:00,2007-12-11,2007,12,11,9,,985.0,0.0,0.0,111.046,25.6,19.1,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.7,86.0,0.0
850,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-11 10:00:00,2007-12-11,2007,12,11,10,,985.5,985.5,985.0,835.175,26.5,18.8,26.7,19.4,25.6,18.5,62.0,68.0,62.0,1.8,143.0,5.1
851,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-11 11:00:00,2007-12-11,2007,12,11,11,,985.8,985.8,985.5,1263.52,27.4,17.1,28.0,18.7,26.4,17.1,54.0,63.0,54.0,3.8,161.0,7.2
852,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-11 12:00:00,2007-12-11,2007,12,11,12,,985.9,986.0,985.8,2165.958,28.5,16.7,29.3,17.8,27.4,16.3,49.0,54.0,47.0,3.2,140.0,7.1
853,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-11 13:00:00,2007-12-11,2007,12,11,13,,985.4,985.9,985.3,2902.0359999999996,31.3,16.8,31.3,17.4,28.5,15.4,42.0,50.0,40.0,2.3,112.0,6.9
854,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-11 14:00:00,2007-12-11,2007,12,11,14,,984.6,985.4,984.6,3495.652,32.1,15.9,32.1,16.9,30.5,15.1,38.0,43.0,36.0,3.9,147.0,6.6
855,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-11 15:00:00,2007-12-11,2007,12,11,15,,983.2,984.6,983.2,3610.26,34.1,14.9,34.1,15.6,31.6,13.9,32.0,38.0,30.0,2.3,180.0,7.3
856,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-11 16:00:00,2007-12-11,2007,12,11,16,,982.3,983.2,982.3,3566.5609999999997,34.4,14.1,34.7,15.1,33.2,13.4,30.0,33.0,28.0,4.1,180.0,8.2
857,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-11 17:00:00,2007-12-11,2007,12,11,17,,981.0,982.3,981.0,3064.505,35.0,14.0,35.9,14.7,34.3,13.3,28.0,30.0,26.0,3.3,180.0,7.4
858,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-11 18:00:00,2007-12-11,2007,12,11,18,,980.3,981.0,980.3,2226.295,36.7,13.7,36.7,14.7,34.7,12.6,25.0,29.0,25.0,0.9,168.0,7.8
859,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-11 19:00:00,2007-12-11,2007,12,11,19,,979.8,980.3,979.8,1494.993,35.7,13.5,36.7,14.4,35.4,12.6,27.0,28.0,25.0,2.3,188.0,5.7
860,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-11 20:00:00,2007-12-11,2007,12,11,20,,979.9,979.9,979.8,674.138,34.9,13.5,36.2,14.1,34.6,13.1,28.0,29.0,25.0,2.4,172.0,5.9
861,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-11 21:00:00,2007-12-11,2007,12,11,21,,980.4,980.4,979.9,73.438,33.7,13.0,34.8,13.7,33.5,12.8,29.0,29.0,27.0,2.0,160.0,5.7
862,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-11 22:00:00,2007-12-11,2007,12,11,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
